mem num,reason for leaving
208994,Unknown
208974,Unknown
208954,Unknown
208922,Unknown
208886,Unknown
208874,Unknown
208824,Unknown
208794,Unknown
208678,Unknown
208556,Unknown
208540,Unknown
208538,Unknown
208442,Unknown
208406,Unknown
208390,Unknown
208314,Unknown
208278,Unknown
208148,Unknown
207990,Unknown
207944,Unknown
207918,Unknown
207882,Unknown
207880,Unknown
207666,Unknown
207662,Unknown
207642,Unknown
207502,Unknown
207472,Unknown
207362,Unknown
207360,Unknown
207350,Unknown
207342,Unknown
207338,Unknown
207236,Unknown
207166,Unknown
207162,Unknown
207154,Unknown
207146,Unknown
207126,Unknown
206978,Unknown
206900,Unknown
206856,Unknown
206832,Unknown
206794,Unknown
206776,Unknown
206764,Unknown
206762,Unknown
206760,Unknown
206756,Unknown
206750,Unknown
206746,Unknown
206692,Unknown
206644,Unknown
206640,Unknown
206620,Unknown
206604,Unknown
206518,Unknown
199998,Unknown
206444,Unknown
206440,Unknown
206438,Unknown
206432,Unknown
206398,Unknown
206384,Unknown
206362,Unknown
206258,Unknown
206254,Unknown
206216,Unknown
206210,Unknown
206204,Unknown
206166,Unknown
206148,Unknown
206042,Unknown
206022,Unknown
206016,Unknown
206000,Unknown
205922,Unknown
205920,Unknown
205884,Unknown
205862,Unknown
205858,Unknown
205770,Unknown
205764,Unknown
205694,Unknown
205670,Unknown
205668,Unknown
205640,Unknown
205630,Unknown
205542,Unknown
205518,Unknown
205516,Unknown
205468,Unknown
205466,Unknown
205462,Unknown
205436,Unknown
205390,Unknown
205364,Unknown
205350,Unknown
205344,Unknown
205340,Unknown
205316,Unknown
205270,Unknown
205226,Unknown
205224,Unknown
205222,Unknown
205206,Unknown
205182,Unknown
205132,Unknown
205110,Unknown
205102,Unknown
205100,Unknown
205096,Unknown
205066,Unknown
205056,Unknown
205054,Unknown
205050,Unknown
205044,Unknown
205022,Unknown
205018,Unknown
205016,Unknown
205008,Unknown
204998,Unknown
204982,Unknown
204978,Unknown
204976,Unknown
204970,Unknown
204966,Unknown
204964,Unknown
204912,Unknown
204814,Unknown
204798,Unknown
204796,Unknown
204728,Unknown
204724,Unknown
204722,Unknown
204682,Unknown
204660,Unknown
204658,Unknown
204636,Unknown
204630,Unknown
204620,Unknown
204602,Unknown
204590,Unknown
204584,Unknown
204568,Unknown
204564,Unknown
204530,Unknown
204500,Unknown
204498,Unknown
204490,Unknown
204476,Unknown
204462,Unknown
204430,Unknown
204420,Unknown
204412,Unknown
204408,Unknown
204376,Unknown
204368,Unknown
204362,Unknown
204342,Unknown
204312,Unknown
204294,Unknown
204288,Unknown
204284,Unknown
204250,Unknown
204226,Unknown
204224,Unknown
204222,Unknown
204196,Unknown
204166,Unknown
204160,Unknown
204144,Unknown
204142,Unknown
204134,Unknown
204124,Unknown
204122,Unknown
204110,Unknown
204108,Unknown
204094,Unknown
204082,Unknown
204066,Unknown
203990,Unknown
203970,Unknown
203942,Unknown
203940,Unknown
203918,Unknown
203866,Unknown
203858,Unknown
203790,Unknown
203776,Unknown
203752,Unknown
203720,Unknown
203702,Unknown
203658,Unknown
203624,Unknown
203596,Unknown
203570,Unknown
203568,Unknown
203566,Unknown
203522,Unknown
203518,Unknown
203470,Unknown
203462,Unknown
203450,Unknown
203456,Unknown
203360,Unknown
203296,Unknown
203288,Unknown
203282,Unknown
203268,Unknown
203262,Unknown
203250,Unknown
203240,Unknown
203238,Unknown
203218,Unknown
203198,Unknown
203180,Unknown
203178,Unknown
203174,Unknown
203154,Unknown
203146,Unknown
203140,Unknown
203138,Unknown
203132,Unknown
203130,Unknown
203102,Unknown
203096,Unknown
203092,Unknown
203080,Unknown
203042,Unknown
203028,Unknown
203014,Unknown
203012,Unknown
202998,Unknown
202980,Unknown
202972,Unknown
202926,Unknown
202858,Unknown
202844,Unknown
202832,Unknown
202820,Unknown
202786,Unknown
202782,Unknown
202768,Unknown
202744,Unknown
202740,Unknown
202682,Unknown
202662,Unknown
202646,Unknown
202618,Unknown
202584,Unknown
202580,Unknown
202524,Unknown
202522,Unknown
202512,Unknown
202458,Unknown
202446,Unknown
202434,Unknown
202432,Unknown
202418,Unknown
202376,Unknown
202368,Unknown
202358,Unknown
202350,Unknown
202242,Unknown
202204,Unknown
202202,Unknown
202168,Unknown
202156,Unknown
202150,Unknown
202144,Unknown
202126,Unknown
202124,Unknown
202114,Unknown
202094,Unknown
202080,Unknown
202066,Unknown
202054,Unknown
202034,Unknown
202032,Unknown
202012,Unknown
202010,Unknown
202006,Unknown
202004,Unknown
201996,Unknown
201992,Unknown
201930,Unknown
201922,Unknown
201890,Unknown
201880,Unknown
201860,Unknown
201854,Unknown
201810,Unknown
201804,Unknown
201802,Unknown
201778,Unknown
201756,Unknown
201754,Unknown
201752,Unknown
201746,Unknown
201740,Unknown
201738,Unknown
201734,Unknown
201694,Unknown
201690,Unknown
201684,Unknown
201676,Unknown
201674,Unknown
192140,Unknown
201654,Unknown
201584,Unknown
201478,Unknown
201468,Unknown
201466,Unknown
201450,Unknown
201448,Unknown
201444,Unknown
201442,Unknown
201432,Unknown
201424,Unknown
201410,Unknown
201374,Unknown
201366,Unknown
201348,Unknown
201302,Unknown
201294,Unknown
201288,Unknown
201286,Unknown
201252,Unknown
201248,Unknown
191104,Unknown
201182,Unknown
201176,Unknown
201106,Unknown
200936,Unknown
200894,Unknown
200814,Unknown
200748,Unknown
200744,Unknown
200738,Unknown
200736,Unknown
200718,Unknown
200706,Unknown
200668,Unknown
200666,Unknown
200658,Unknown
200630,Unknown
200618,Unknown
200610,Unknown
200590,Unknown
200588,Unknown
200564,Unknown
200556,Unknown
200540,Unknown
200524,Unknown
200516,Unknown
200492,Unknown
200490,Unknown
200482,Unknown
147986,Unknown
200438,Unknown
200432,Unknown
200420,Unknown
200416,Unknown
200396,Unknown
200386,Unknown
200374,Unknown
200346,Unknown
200344,Unknown
200334,Unknown
200326,Unknown
200324,Unknown
200298,Unknown
200278,Unknown
200274,Unknown
200266,Unknown
200264,Unknown
200220,Unknown
200208,Unknown
200204,Unknown
200200,Unknown
200176,Unknown
200174,Unknown
200144,Unknown
200118,Unknown
200068,Unknown
200066,Unknown
200052,Unknown
200048,Unknown
200030,Unknown
200016,Unknown
200006,Unknown
200002,Unknown
200000,Unknown
199960,Unknown
199944,Unknown
199924,Unknown
199884,Unknown
199870,Unknown
199864,Unknown
199858,Unknown
199836,Unknown
199820,Unknown
199814,Unknown
199760,Unknown
199752,Unknown
199748,Unknown
199742,Unknown
199734,Unknown
199684,Unknown
199666,Unknown
199648,Unknown
199642,Unknown
199638,Unknown
199632,Unknown
199626,Unknown
199622,Unknown
199608,Unknown
199594,Unknown
199572,Unknown
199560,Unknown
199556,Unknown
199554,Unknown
199540,Unknown
199538,Unknown
199534,Unknown
199510,Unknown
199506,Unknown
199486,Unknown
199470,Unknown
199466,Unknown
199456,Unknown
199450,Unknown
199444,Unknown
199400,Unknown
199394,Unknown
199376,Unknown
199370,Unknown
199368,Unknown
199356,Unknown
199354,Unknown
199342,Unknown
199298,Unknown
199282,Unknown
199280,Unknown
199262,Unknown
199258,Unknown
199230,Unknown
199180,Unknown
199176,Unknown
199138,Unknown
199030,Unknown
198990,Unknown
198982,Unknown
198930,Unknown
198924,Unknown
198906,Unknown
198874,Unknown
198848,Unknown
198816,Unknown
198804,Unknown
198802,Unknown
198782,Unknown
198728,Unknown
198666,Unknown
198632,Unknown
198624,Unknown
198608,Unknown
198596,Unknown
198574,Unknown
198558,Unknown
198552,Unknown
198412,Unknown
198408,Unknown
198364,Unknown
198362,Unknown
198352,Unknown
198304,Unknown
198298,Unknown
115784,Unknown
198270,Unknown
198260,Unknown
198252,Unknown
198250,Unknown
198248,Unknown
198226,Unknown
198204,Unknown
198198,Unknown
198192,Unknown
198178,Unknown
186930,Unknown
186928,Unknown
186922,Unknown
186914,Unknown
186890,Unknown
186886,Unknown
186884,Unknown
186882,Unknown
186878,Unknown
186876,Unknown
186870,Unknown
186852,Unknown
186848,Unknown
186836,Unknown
186834,Unknown
186828,Unknown
186826,Unknown
186808,Unknown
186796,Unknown
186794,Unknown
186770,Unknown
186760,Unknown
186740,Unknown
186730,Unknown
186676,Unknown
186658,Unknown
186628,Unknown
186620,Unknown
186614,Unknown
186570,Unknown
186564,Unknown
186516,Unknown
186512,Unknown
186472,Unknown
186468,Unknown
186466,Unknown
186448,Unknown
186444,Unknown
186442,Unknown
186430,Unknown
186382,Unknown
186372,Unknown
186370,Unknown
186310,Unknown
186256,Unknown
186236,Unknown
186232,Unknown
186224,Unknown
186220,Unknown
186192,Unknown
186188,Unknown
186186,Unknown
186182,Unknown
186174,Unknown
186164,Unknown
186162,Unknown
186132,Unknown
186124,Unknown
186120,Unknown
186114,Unknown
186104,Unknown
186102,Unknown
186090,Unknown
186066,Unknown
186052,Unknown
186024,Unknown
186014,Unknown
185948,Unknown
185944,Unknown
185942,Unknown
185920,Unknown
185900,Unknown
185846,Unknown
222560,Unknown
222546,Unknown
222540,Unknown
222530,Unknown
222492,Unknown
222454,Unknown
222446,Unknown
222436,Unknown
222418,Unknown
222412,Unknown
222384,Unknown
222378,Unknown
222376,Unknown
222372,Unknown
222354,Unknown
222346,Unknown
222328,Unknown
222282,Unknown
222220,Unknown
222210,Unknown
222208,Unknown
222206,Unknown
222196,Unknown
222182,Unknown
222178,Unknown
222156,Unknown
222154,Unknown
222150,Unknown
222134,Unknown
222132,Unknown
222128,Unknown
222102,Unknown
222096,Unknown
222078,Unknown
222052,Unknown
222048,Unknown
222012,Unknown
222010,Unknown
222008,Unknown
221960,Unknown
221940,Unknown
221866,Unknown
221822,Unknown
221752,Unknown
221694,Unknown
221514,Unknown
221454,Unknown
221450,Unknown
221398,Unknown
221396,Unknown
221300,Unknown
221280,Unknown
221268,Unknown
221164,Unknown
221152,Unknown
221108,Unknown
221078,Unknown
221028,Unknown
220862,Unknown
220756,Unknown
220610,Unknown
220570,Unknown
220550,Unknown
220448,Unknown
220428,Unknown
220424,Unknown
220376,Unknown
220278,Unknown
220238,Unknown
220152,Unknown
220150,Unknown
220122,Unknown
220118,Unknown
220108,Unknown
220040,Unknown
220006,Unknown
220004,Unknown
219980,Unknown
219976,Unknown
219892,Unknown
219828,Unknown
219790,Unknown
219786,Unknown
219770,Unknown
219724,Unknown
219616,Unknown
219518,Unknown
219466,Unknown
219400,Unknown
219396,Unknown
219392,Unknown
219388,Unknown
219362,Unknown
219328,Unknown
219304,Unknown
219298,Unknown
219280,Unknown
219270,Unknown
219250,Unknown
219238,Unknown
219110,Unknown
219106,Unknown
219096,Unknown
218998,Unknown
218986,Unknown
218896,Unknown
218812,Unknown
218786,Unknown
218756,Unknown
218738,Unknown
218732,Unknown
218624,Unknown
218590,Unknown
218586,Unknown
218564,Unknown
218548,Unknown
218534,Unknown
218526,Unknown
218514,Unknown
218512,Unknown
218510,Unknown
218502,Unknown
218492,Unknown
218446,Unknown
218416,Unknown
218340,Unknown
218338,Unknown
218220,Unknown
218196,Unknown
218192,Unknown
218172,Unknown
218164,Unknown
218148,Unknown
218142,Unknown
218116,Unknown
218094,Unknown
218086,Unknown
218072,Unknown
218058,Unknown
218054,Unknown
218052,Unknown
218042,Unknown
218014,Unknown
218012,Unknown
217980,Unknown
217978,Unknown
217976,Unknown
217958,Unknown
217940,Unknown
217878,Unknown
217876,Unknown
217866,Unknown
217852,Unknown
217844,Unknown
217836,Unknown
217826,Unknown
217802,Unknown
217778,Unknown
217754,Unknown
217748,Unknown
217664,Unknown
217658,Unknown
217656,Unknown
217624,Unknown
217622,Unknown
217620,Unknown
217618,Unknown
217616,Unknown
217614,Unknown
217612,Unknown
217604,Unknown
217602,Unknown
217532,Unknown
217522,Unknown
217510,Unknown
217498,Unknown
217414,Unknown
217398,Unknown
217324,Unknown
217272,Unknown
217210,Unknown
217154,Unknown
217152,Unknown
217140,Unknown
217106,Unknown
217102,Unknown
217096,Unknown
217088,Unknown
217082,Unknown
217074,Unknown
217066,Unknown
217064,Unknown
217026,Unknown
217012,Unknown
217008,Unknown
217004,Unknown
216910,Unknown
216902,Unknown
216898,Unknown
216894,Unknown
216890,Unknown
216886,Unknown
216876,Unknown
216826,Unknown
216824,Unknown
216822,Unknown
216752,Unknown
216744,Unknown
216728,Unknown
216694,Unknown
216662,Unknown
216650,Unknown
216630,Unknown
216614,Unknown
216612,Unknown
216608,Unknown
216594,Unknown
216586,Unknown
216540,Unknown
216522,Unknown
216520,Unknown
216504,Unknown
216458,Unknown
216450,Unknown
216448,Unknown
216404,Unknown
216392,Unknown
216388,Unknown
216368,Unknown
216264,Unknown
216254,Unknown
216178,Unknown
216168,Unknown
216150,Unknown
216144,Unknown
216128,Unknown
216098,Unknown
216096,Unknown
216078,Unknown
216068,Unknown
216064,Unknown
216054,Unknown
216034,Unknown
216032,Unknown
216026,Unknown
216002,Unknown
215982,Unknown
215978,Unknown
215950,Unknown
215934,Unknown
215918,Unknown
215908,Unknown
215866,Unknown
215844,Unknown
215840,Unknown
215824,Unknown
215790,Unknown
215788,Unknown
215774,Unknown
215768,Unknown
215764,Unknown
215712,Unknown
215656,Unknown
215608,Unknown
215584,Unknown
215582,Unknown
215568,Unknown
215554,Unknown
215532,Unknown
215466,Unknown
215460,Unknown
215444,Unknown
215440,Unknown
215424,Unknown
215410,Unknown
215400,Unknown
215382,Unknown
215380,Unknown
215280,Unknown
215260,Unknown
215258,Unknown
215254,Unknown
215244,Unknown
215226,Unknown
215216,Unknown
215196,Unknown
215194,Unknown
215184,Unknown
215180,Unknown
215178,Unknown
215152,Unknown
215122,Unknown
215110,Unknown
215080,Unknown
215060,Unknown
215018,Unknown
215012,Unknown
214978,Unknown
214930,Unknown
214912,Unknown
214902,Unknown
214900,Unknown
214882,Unknown
214852,Unknown
214834,Unknown
214834,Unknown
214800,Unknown
214778,Unknown
214774,Unknown
214770,Unknown
214764,Unknown
214760,Unknown
214742,Unknown
214704,Unknown
214644,Unknown
214588,Unknown
214580,Unknown
214560,Unknown
214558,Unknown
214556,Unknown
214538,Unknown
214500,Unknown
214356,Unknown
214352,Unknown
214316,Unknown
214314,Unknown
214302,Unknown
214254,Unknown
214212,Unknown
214204,Unknown
214196,Unknown
214174,Unknown
214126,Unknown
214122,Unknown
214108,Unknown
214094,Unknown
214068,Unknown
214056,Unknown
214030,Unknown
214016,Unknown
213974,Unknown
213914,Unknown
213902,Unknown
213858,Unknown
213842,Unknown
213832,Unknown
213828,Unknown
213794,Unknown
213764,Unknown
213762,Unknown
213752,Unknown
213742,Unknown
213740,Unknown
213738,Unknown
213700,Unknown
213698,Unknown
213692,Unknown
213682,Unknown
213670,Unknown
213668,Unknown
213654,Unknown
213646,Unknown
213634,Unknown
213602,Unknown
213584,Unknown
213552,Unknown
213550,Unknown
213530,Unknown
213518,Unknown
213510,Unknown
213498,Unknown
213490,Unknown
213448,Unknown
213446,Unknown
213406,Unknown
213400,Unknown
213396,Unknown
213384,Unknown
213382,Unknown
213362,Unknown
213336,Unknown
213330,Unknown
213328,Unknown
213322,Unknown
213314,Unknown
213312,Unknown
213300,Unknown
213284,Unknown
213282,Unknown
213270,Unknown
213268,Unknown
213258,Unknown
213252,Unknown
213246,Unknown
213244,Unknown
213236,Unknown
213234,Unknown
213220,Unknown
213214,Unknown
213196,Unknown
213182,Unknown
213166,Unknown
213162,Unknown
213158,Unknown
213140,Unknown
213128,Unknown
213110,Unknown
213094,Unknown
213074,Unknown
213070,Unknown
213068,Unknown
213062,Unknown
213052,Unknown
213050,Unknown
213042,Unknown
213036,Unknown
213022,Unknown
213014,Unknown
213010,Unknown
213002,Unknown
212954,Unknown
212944,Unknown
212932,Unknown
212926,Unknown
212920,Unknown
212870,Unknown
212858,Unknown
212852,Unknown
212846,Unknown
212836,Unknown
212776,Unknown
212766,Unknown
212762,Unknown
212758,Unknown
212744,Unknown
212728,Unknown
212696,Unknown
212668,Unknown
212646,Unknown
212642,Unknown
212638,Unknown
212598,Unknown
212588,Unknown
212586,Unknown
212584,Unknown
212576,Unknown
212574,Unknown
212520,Unknown
212502,Unknown
212476,Unknown
212470,Unknown
212390,Unknown
212354,Unknown
212352,Unknown
212350,Unknown
212348,Unknown
212336,Unknown
212334,Unknown
212320,Unknown
212316,Unknown
212270,Unknown
212250,Unknown
212214,Unknown
212212,Unknown
212204,Unknown
212170,Unknown
212162,Unknown
212116,Unknown
212108,Unknown
212100,Unknown
212086,Unknown
212076,Unknown
212070,Unknown
212060,Unknown
212058,Unknown
212034,Unknown
211974,Unknown
211972,Unknown
211960,Unknown
211926,Unknown
211900,Unknown
211894,Unknown
211882,Unknown
211876,Unknown
211866,Unknown
211864,Unknown
211820,Unknown
211782,Unknown
211764,Unknown
211740,Unknown
211728,Unknown
211722,Unknown
211716,Unknown
211714,Unknown
211710,Unknown
211688,Unknown
211684,Unknown
211682,Unknown
211656,Unknown
211648,Unknown
211618,Unknown
211606,Unknown
211604,Unknown
211594,Unknown
211482,Unknown
211480,Unknown
211478,Unknown
211436,Unknown
211424,Unknown
211414,Unknown
211388,Unknown
211382,Unknown
211380,Unknown
211374,Unknown
211302,Unknown
211224,Unknown
211214,Unknown
211202,Unknown
211190,Unknown
211188,Unknown
211134,Unknown
211128,Unknown
211124,Unknown
211120,Unknown
211070,Unknown
211000,Unknown
210994,Unknown
210976,Unknown
210948,Unknown
150288,Unknown
210872,Unknown
210862,Unknown
210832,Unknown
210818,Unknown
210786,Unknown
210784,Unknown
210772,Unknown
210736,Unknown
210716,Unknown
210714,Unknown
210690,Unknown
210686,Unknown
210666,Unknown
210662,Unknown
210658,Unknown
210638,Unknown
210624,Unknown
210610,Unknown
210566,Unknown
210554,Unknown
210550,Unknown
210510,Unknown
210516,Unknown
210490,Unknown
210482,Unknown
210474,Unknown
210406,Unknown
210362,Unknown
210320,Unknown
210316,Unknown
210268,Unknown
210246,Unknown
210206,Unknown
210182,Unknown
210178,Unknown
210154,Unknown
210152,Unknown
210144,Unknown
210136,Unknown
210114,Unknown
210090,Unknown
210066,Unknown
210020,Unknown
210008,Unknown
209952,Unknown
209880,Unknown
209876,Unknown
209846,Unknown
209820,Unknown
209812,Unknown
209792,Unknown
209790,Unknown
209726,Unknown
209706,Unknown
209702,Unknown
237748,Unknown
237148,Unknown
237078,Unknown
236966,Unknown
236870,Unknown
236838,Unknown
236764,Unknown
236674,Unknown
236658,Unknown
236594,Unknown
236582,Unknown
236574,Unknown
236568,Unknown
236530,Unknown
236488,Unknown
236412,Unknown
236386,Unknown
236384,Unknown
236318,Unknown
236218,Unknown
236184,Unknown
236182,Unknown
236170,Unknown
235976,Unknown
235936,Unknown
235934,Unknown
235864,Unknown
235838,Unknown
235830,Unknown
235828,Unknown
235802,Unknown
235626,Unknown
235530,Unknown
235492,Unknown
235484,Unknown
235340,Unknown
235276,Unknown
235198,Unknown
235186,Unknown
235044,Unknown
234928,Unknown
234886,Unknown
234842,Unknown
234806,Unknown
234666,Unknown
234604,Unknown
234592,Unknown
234456,Unknown
234370,Unknown
234364,Unknown
234362,Unknown
234350,Unknown
234306,Unknown
234126,Unknown
234122,Unknown
234034,Unknown
233920,Unknown
233408,Unknown
233344,Unknown
233270,Unknown
233250,Unknown
233126,Unknown
232826,Unknown
232584,Unknown
232570,Unknown
232424,Unknown
232152,Unknown
232100,Unknown
232022,Unknown
231930,Unknown
231852,Unknown
231850,Unknown
231632,Unknown
231584,Unknown
231500,Unknown
231344,Unknown
231342,Unknown
231328,Unknown
231326,Unknown
231294,Unknown
231220,Unknown
231198,Unknown
231080,Unknown
230904,Unknown
230868,Unknown
230862,Unknown
230838,Unknown
230802,Unknown
230708,Unknown
230646,Unknown
230640,Unknown
230636,Unknown
230578,Unknown
230532,Unknown
230518,Unknown
230436,Unknown
230406,Unknown
230394,Unknown
230254,Unknown
230208,Unknown
230124,Unknown
230110,Unknown
230054,Unknown
230026,Unknown
229986,Unknown
229856,Unknown
229696,Unknown
229646,Unknown
229640,Unknown
229618,Unknown
229530,Unknown
229514,Unknown
229422,Unknown
229368,Unknown
229362,Unknown
229318,Unknown
229314,Unknown
229308,Unknown
229278,Unknown
229260,Unknown
229246,Unknown
229186,Unknown
197540,Unknown
229070,Unknown
229042,Unknown
229024,Unknown
229012,Unknown
229008,Unknown
229004,Unknown
228974,Unknown
228928,Unknown
228914,Unknown
228886,Unknown
228884,Unknown
228854,Unknown
228818,Unknown
228816,Unknown
228808,Unknown
228806,Unknown
228804,Unknown
228738,Unknown
228686,Unknown
228682,Unknown
228612,Unknown
228514,Unknown
228502,Unknown
228498,Unknown
228416,Unknown
228410,Unknown
228408,Unknown
228376,Unknown
228366,Unknown
228364,Unknown
228324,Unknown
228306,Unknown
228268,Unknown
228248,Unknown
228242,Unknown
228196,Unknown
228170,Unknown
228168,Unknown
228084,Unknown
228036,Unknown
228018,Unknown
227900,Unknown
227868,Unknown
227858,Unknown
227768,Unknown
227754,Unknown
227752,Unknown
227746,Unknown
227742,Unknown
227740,Unknown
227694,Unknown
227622,Unknown
227620,Unknown
227618,Unknown
227566,Unknown
227410,Unknown
227364,Unknown
227318,Unknown
227058,Unknown
227016,Unknown
226976,Unknown
226948,Unknown
226838,Unknown
226814,Unknown
226774,Unknown
226770,Unknown
226738,Unknown
226720,Unknown
226694,Unknown
226690,Unknown
226674,Unknown
226654,Unknown
226634,Unknown
226628,Unknown
226606,Unknown
226526,Unknown
226524,Unknown
226510,Unknown
226502,Unknown
226486,Unknown
226386,Unknown
226318,Unknown
226242,Unknown
226194,Unknown
226152,Unknown
226150,Unknown
226090,Unknown
226052,Unknown
226040,Unknown
225996,Unknown
225978,Unknown
225958,Unknown
225942,Unknown
225936,Unknown
225928,Unknown
225882,Unknown
225840,Unknown
225838,Unknown
225836,Unknown
225820,Unknown
225806,Unknown
225802,Unknown
225746,Unknown
225714,Unknown
225644,Unknown
225618,Unknown
225616,Unknown
225584,Unknown
225570,Unknown
225536,Unknown
225532,Unknown
225526,Unknown
225328,Unknown
225312,Unknown
225302,Unknown
225298,Unknown
225284,Unknown
225252,Unknown
225226,Unknown
225206,Unknown
225204,Unknown
225188,Unknown
225174,Unknown
225162,Unknown
225122,Unknown
225112,Unknown
225080,Unknown
225072,Unknown
225030,Unknown
224998,Unknown
224986,Unknown
224968,Unknown
224938,Unknown
224936,Unknown
224920,Unknown
224902,Unknown
224894,Unknown
224888,Unknown
224866,Unknown
224852,Unknown
224814,Unknown
224766,Unknown
224764,Unknown
224760,Unknown
224730,Unknown
224724,Unknown
224696,Unknown
224668,Unknown
224616,Unknown
224556,Unknown
224534,Unknown
224518,Unknown
224514,Unknown
224506,Unknown
224466,Unknown
224436,Unknown
224384,Unknown
224346,Unknown
224344,Unknown
224310,Unknown
224308,Unknown
224240,Unknown
224234,Unknown
224218,Unknown
224144,Unknown
224138,Unknown
224130,Unknown
224118,Unknown
224086,Unknown
224068,Unknown
224054,Unknown
224034,Unknown
224002,Unknown
223908,Unknown
223900,Unknown
223894,Unknown
223864,Unknown
223844,Unknown
223800,Unknown
223786,Unknown
223774,Unknown
223762,Unknown
223752,Unknown
223750,Unknown
223740,Unknown
223738,Unknown
223724,Unknown
223720,Unknown
223718,Unknown
223710,Unknown
223674,Unknown
223640,Unknown
223634,Unknown
223632,Unknown
223588,Unknown
223574,Unknown
223556,Unknown
223554,Unknown
223550,Unknown
223546,Unknown
223540,Unknown
223538,Unknown
223536,Unknown
223504,Unknown
223456,Unknown
223454,Unknown
223404,Unknown
223386,Unknown
223358,Unknown
223356,Unknown
223354,Unknown
223324,Unknown
223306,Unknown
223242,Unknown
223200,Unknown
177006,Unknown
223184,Unknown
223178,Unknown
223154,Unknown
223152,Unknown
223090,Unknown
223068,Unknown
223038,Unknown
222976,Unknown
222972,Unknown
222950,Unknown
222924,Unknown
222908,Unknown
222904,Unknown
222824,Unknown
222816,Unknown
222776,Unknown
222750,Unknown
222744,Unknown
222708,Unknown
222690,Unknown
222688,Unknown
222672,Unknown
222666,Unknown
222602,Unknown
222580,Unknown
185796,Unknown
185790,Unknown
185786,Unknown
185784,Unknown
185762,Unknown
185758,Unknown
185706,Unknown
185672,Unknown
172706,Unknown
185648,Unknown
185646,Unknown
185644,Unknown
185640,Unknown
185592,Unknown
185580,Unknown
185576,Unknown
185560,Unknown
185546,Unknown
185524,Unknown
185514,Unknown
185468,Unknown
185490,Unknown
185478,Unknown
185470,Unknown
185468,Unknown
185456,Unknown
185452,Unknown
185446,Unknown
185444,Unknown
185434,Unknown
185432,Unknown
185412,Unknown
185392,Unknown
185386,Unknown
185332,Unknown
185302,Unknown
185300,Unknown
185282,Unknown
185280,Unknown
185274,Unknown
185260,Unknown
185248,Unknown
185242,Unknown
185214,Unknown
185206,Unknown
185202,Unknown
185188,Unknown
185132,Unknown
185130,Unknown
185122,Unknown
185090,Unknown
185088,Unknown
185084,Unknown
185078,Unknown
185068,Unknown
185056,Unknown
185032,Unknown
185022,Unknown
185006,Unknown
184974,Unknown
184960,Unknown
184950,Unknown
184946,Unknown
184936,Unknown
184936,Unknown
184926,Unknown
184922,Unknown
184906,Unknown
184898,Unknown
184892,Unknown
184884,Unknown
184852,Unknown
184828,Unknown
184814,Unknown
184802,Unknown
184800,Unknown
184796,Unknown
184778,Unknown
184774,Unknown
184768,Unknown
184764,Unknown
184732,Unknown
184724,Unknown
184672,Unknown
184626,Unknown
184616,Unknown
184614,Unknown
184612,Unknown
184552,Unknown
184534,Unknown
184532,Unknown
184476,Unknown
184458,Unknown
184454,Unknown
184450,Unknown
184440,Unknown
184436,Unknown
184364,Unknown
184360,Unknown
184340,Unknown
184326,Unknown
184318,Unknown
184314,Unknown
184276,Unknown
184268,Unknown
184244,Unknown
184204,Unknown
184132,Unknown
184088,Unknown
184082,Unknown
184020,Unknown
183986,Unknown
183984,Unknown
183946,Unknown
183930,Unknown
183898,Unknown
183896,Unknown
183894,Unknown
183878,Unknown
183866,Unknown
183862,Unknown
183860,Unknown
183858,Unknown
183856,Unknown
183832,Unknown
183830,Unknown
183780,Unknown
183772,Unknown
183642,Unknown
183626,Unknown
183596,Unknown
183572,Unknown
183562,Unknown
183528,Unknown
183470,Unknown
130698,Unknown
183390,Unknown
183338,Unknown
183314,Unknown
183304,Unknown
183246,Unknown
183202,Unknown
183134,Unknown
183118,Unknown
183114,Unknown
183108,Unknown
183104,Unknown
183036,Unknown
183008,Unknown
183002,Unknown
182992,Unknown
182988,Unknown
182978,Unknown
182948,Unknown
182934,Unknown
182896,Unknown
182852,Unknown
182842,Unknown
182778,Unknown
182774,Unknown
182726,Unknown
182680,Unknown
182528,Unknown
182524,Unknown
182512,Unknown
182508,Unknown
182504,Unknown
182440,Unknown
182416,Unknown
182376,Unknown
182364,Unknown
182308,Unknown
182276,Unknown
182140,Unknown
182126,Unknown
182124,Unknown
182108,Unknown
182078,Unknown
182066,Unknown
182054,Unknown
182038,Unknown
182036,Unknown
182034,Unknown
181992,Unknown
181966,Unknown
181946,Unknown
181936,Unknown
181918,Unknown
181894,Unknown
181868,Unknown
181860,Unknown
181858,Unknown
181854,Unknown
181766,Unknown
181762,Unknown
181726,Unknown
181698,Unknown
181692,Unknown
181690,Unknown
181676,Unknown
181656,Unknown
181654,Unknown
181600,Unknown
181596,Unknown
181552,Unknown
181542,Unknown
181528,Unknown
181454,Unknown
181404,Unknown
181364,Unknown
181344,Unknown
181322,Unknown
181304,Unknown
181290,Unknown
181276,Unknown
181272,Unknown
181268,Unknown
181262,Unknown
181258,Unknown
181252,Unknown
181240,Unknown
181232,Unknown
181202,Unknown
181198,Unknown
181186,Unknown
181184,Unknown
181136,Unknown
181126,Unknown
181048,Unknown
181038,Unknown
181036,Unknown
181034,Unknown
181030,Unknown
181022,Unknown
181012,Unknown
181004,Unknown
